customer_id,total_orders,total_units,total_revenue,products_purchased,branches_used,customer_type,industry_segment,city,state,region,average_order_value,average_units_per_order,revenue_share_percentage,customer_value_category,revenue_share,cumulative_revenue_share
C0392,34,1945,37128430,30,1,Fleet Owner,Logistics,Kolkata,West Bengal,East,1092012.6470588236,57.205882352941174,0.1459026889000843,Low Value,0.001459026889000843,0.9480272870046852
C0366,30,1771,36772070,30,1,Corporate,Logistics,Kolkata,West Bengal,East,1225735.6666666667,59.03333333333333,0.14450230967003244,Low Value,0.0014450230967003245,0.9494723101013856
C0454,37,2154,36757440,30,1,Government,Mining,Pune,Maharashtra,West,993444.3243243244,58.21621621621622,0.14444481851464,Low Value,0.0014444481851464,0.950916758286532
C0500,29,2099,36693490,30,1,Corporate,Infrastructure,Kolkata,West Bengal,East,1265292.7586206896,72.37931034482759,0.1441935157540557,Low Value,0.001441935157540557,0.9523586934440725
C0487,31,1910,36312870,30,1,Dealer,Mining,Visakhapatnam,Andhra Pradesh,South,1171382.9032258065,61.61290322580645,0.14269780259168527,Low Value,0.0014269780259168526,0.9537856714699894
C0283,33,2160,36153120,30,1,Retail,Logistics,Jaipur,Rajasthan,North,1095549.0909090908,65.45454545454545,0.1420700368996862,Low Value,0.001420700368996862,0.9552063718389863
C0336,39,2261,36133900,30,1,Government,Rental,Kolkata,West Bengal,East,926510.2564102564,57.97435897435897,0.14199450853286166,Low Value,0.0014199450853286165,0.9566263169243149
C0229,29,1653,36130700,30,1,Government,Mining,Patna,Bihar,East,1245886.2068965517,57.0,0.1419819335706432,Low Value,0.001419819335706432,0.9580461362600213
C0277,38,2337,35987190,30,1,Dealer,Logistics,Surat,Gujarat,West,947031.3157894737,61.5,0.14141798581190276,Low Value,0.0014141798581190277,0.9594603161181403
C0117,35,2207,35972400,30,1,Government,Mining,Guwahati,Assam,North East,1027782.8571428572,63.05714285714286,0.14135986590839938,Low Value,0.0014135986590839938,0.9608739147772243
C0182,32,2103,35873070,30,1,Dealer,Infrastructure,Kolkata,West Bengal,East,1121033.4375,65.71875,0.14096953122178738,Low Value,0.0014096953122178738,0.9622836100894422
C0155,36,2002,35744630,30,1,Fleet Owner,Mining,Kolkata,West Bengal,East,992906.3888888889,55.611111111111114,0.14046480367574443,Low Value,0.0014046480367574444,0.9636882581261996
C0151,31,2127,35615980,30,1,Government,Infrastructure,Kolkata,West Bengal,East,1148902.5806451612,68.61290322580645,0.13995925089780595,Low Value,0.0013995925089780594,0.9650878506351777
C0248,30,1809,35510400,30,1,Fleet Owner,Rental,Pune,Maharashtra,West,1183680.0,60.3,0.13954435573811103,Low Value,0.0013954435573811104,0.9664832941925587
C0150,34,2121,35468440,29,1,Fleet Owner,Manufacturing,Ahmedabad,Gujarat,West,1043189.4117647059,62.38235294117647,0.13937946654602165,Low Value,0.0013937946654602165,0.9678770888580189
C0179,35,2354,35257010,30,1,Government,Infrastructure,Chennai,Tamil Nadu,South,1007343.1428571428,67.25714285714285,0.13854861521419465,Low Value,0.0013854861521419466,0.9692625750101609
C0104,36,2259,35121810,30,1,Fleet Owner,Infrastructure,Visakhapatnam,Andhra Pradesh,South,975605.8333333334,62.75,0.13801732306046524,Low Value,0.0013801732306046525,0.9706427482407656
C0078,33,2156,34591140,30,1,Dealer,Rental,Visakhapatnam,Andhra Pradesh,South,1048216.3636363636,65.33333333333333,0.1359319620603204,Low Value,0.0013593196206032041,0.9720020678613688
C0334,37,2057,34503010,30,1,Corporate,Mining,Chennai,Tamil Nadu,South,932513.7837837838,55.5945945945946,0.135585639741473,Low Value,0.00135585639741473,0.9733579242587835
C0271,28,1929,34224570,29,1,Corporate,Infrastructure,Hyderabad,Telangana,South,1222306.0714285714,68.89285714285714,0.13449146084144034,Low Value,0.0013449146084144033,0.9747028388671979
C0204,33,2029,34104450,30,1,Retail,Rental,Coimbatore,Tamil Nadu,South,1033468.1818181818,61.484848484848484,0.13401942819716536,Low Value,0.0013401942819716536,0.9760430331491695
C0034,33,1992,33729240,30,1,Government,Construction,Pune,Maharashtra,West,1022098.1818181818,60.36363636363637,0.13254497458029546,Low Value,0.0013254497458029546,0.9773684828949725
C0108,26,1870,33566370,30,1,Corporate,Rental,Jaipur,Rajasthan,North,1291014.2307692308,71.92307692307692,0.13190494830013344,Low Value,0.0013190494830013343,0.9786875323779738
C0028,34,2094,33463430,30,1,Retail,Infrastructure,Bengaluru,Karnataka,South,984218.5294117647,61.588235294117645,0.13150042748426874,Low Value,0.0013150042748426875,0.9800025366528164
C0091,32,2175,33399030,30,1,Retail,Construction,Coimbatore,Tamil Nadu,South,1043719.6875,67.96875,0.13124735636962248,Low Value,0.0013124735636962249,0.9813150102165127
C0322,29,1995,32591500,30,1,Government,Construction,Ahmedabad,Gujarat,West,1123844.8275862068,68.79310344827586,0.12807402535704035,Low Value,0.0012807402535704034,0.9825957504700831
C0183,32,2115,32501510,30,1,Government,Mining,Ahmedabad,Gujarat,West,1015672.1875,66.09375,0.12772039384140346,Low Value,0.0012772039384140346,0.9838729544084971
C0177,30,2178,31520790,30,1,Dealer,Construction,Pune,Maharashtra,West,1050693.0,72.6,0.12386648229550479,Low Value,0.0012386648229550479,0.9851116192314522
C0479,29,1874,31298140,30,1,Retail,Construction,Mumbai,Maharashtra,West,1079246.2068965517,64.62068965517241,0.12299154000239935,Low Value,0.0012299154000239936,0.9863415346314762
C0061,32,1620,31227160,30,1,Dealer,Construction,Surat,Gujarat,West,975848.75,50.625,0.12271261162169143,Low Value,0.0012271261162169144,0.9875686607476931
C0238,32,1995,30976180,30,1,Corporate,Construction,Chennai,Tamil Nadu,South,968005.625,62.34375,0.12172634161619583,Low Value,0.0012172634161619583,0.988785924163855
C0292,31,1714,30669960,30,1,Corporate,Rental,Indore,Madhya Pradesh,Central,989353.5483870967,55.29032258064516,0.12052299632540427,Low Value,0.0012052299632540427,0.989991154127109
C0279,28,2104,30576800,30,1,Dealer,Rental,Nagpur,Maharashtra,West,1092028.5714285714,75.14285714285714,0.12015690773781972,Low Value,0.0012015690773781972,0.9911927232044873
C0303,31,1997,30524560,30,1,Corporate,Mining,Ahmedabad,Gujarat,West,984663.2258064516,64.41935483870968,0.11995162147960356,Low Value,0.0011995162147960356,0.9923922394192833
C0309,32,1893,30418360,30,1,Government,Manufacturing,Ahmedabad,Gujarat,West,950573.75,59.15625,0.11953428992097885,Low Value,0.0011953428992097885,0.9935875823184931
C0145,37,1984,29769500,30,1,Retail,Construction,Pune,Maharashtra,West,804581.0810810811,53.62162162162162,0.11698448055064703,Low Value,0.0011698448055064703,0.9947574271239996
C0174,34,1916,29047310,30,1,Government,Mining,Ahmedabad,Gujarat,West,854332.6470588235,56.35294117647059,0.11414650806172812,Low Value,0.0011414650806172812,0.9958988922046169
C0353,30,1935,28192110,30,1,Dealer,Manufacturing,Delhi,Delhi,North,939737.0,64.5,0.11078584940884804,Low Value,0.0011078584940884804,0.9970067506987054
C0456,29,1677,26909060,30,1,Corporate,Mining,Delhi,Delhi,North,927898.6206896552,57.827586206896555,0.10574387901060461,Low Value,0.001057438790106046,0.9980641894888114
C0180,31,2147,26408930,29,1,Fleet Owner,Logistics,Hyderabad,Telangana,South,851900.9677419355,69.25806451612904,0.10377853030613209,Low Value,0.0010377853030613209,0.9991019747918727
C0347,27,1584,22852400,30,1,Retail,Mining,Delhi,Delhi,North,846385.1851851852,58.666666666666664,0.08980252081276495,Low Value,0.0008980252081276495,1.0000000000000002
