customer_id,total_orders,total_units,total_revenue,products_purchased,branches_used,customer_type,industry_segment,city,state,region,average_order_value,average_units_per_order,revenue_share_percentage,customer_value_category,revenue_score,order_score,unit_score,customer_performance_score,performance_category
C0380,58,4063,71455250,30,1,Fleet Owner,Manufacturing,Hyderabad,Telangana,South,1231987.0689655172,70.05172413793103,0.28079595908116095,High Value,83.20648527394174,92.06349206349206,87.82965845222654,86.78822194646379,High Performance
C0381,34,2374,53603960,30,1,Corporate,Mining,Chennai,Tamil Nadu,South,1576587.0588235294,69.82352941176471,0.21064617867473964,Medium Value,62.419445854082966,53.96825396825397,51.31863380890618,57.66392587929891,Medium Performance
C0382,37,2710,39722420,30,1,Retail,Manufacturing,Hyderabad,Telangana,South,1073578.9189189188,73.24324324324324,0.15609622835165632,Low Value,46.255005122441375,58.730158730158735,58.581928231733684,52.462935826615045,Low Performance
C0383,43,2872,56328200,30,1,Fleet Owner,Infrastructure,Lucknow,Uttar Pradesh,North,1309958.1395348837,66.79069767441861,0.22135155838535941,Medium Value,65.59170311219462,68.25396825396825,62.08387375702551,65.68881678369289,Medium Performance
C0384,42,3384,64311810,30,1,Retail,Construction,Chennai,Tamil Nadu,South,1531233.5714285714,80.57142857142857,0.2527245565468653,High Value,74.88826463703562,66.66666666666666,73.15175097276264,72.07448251307034,High Performance
C0385,42,2949,60053350,30,1,Corporate,Manufacturing,Ahmedabad,Gujarat,West,1429841.6666666667,70.21428571428571,0.23599018979412484,High Value,69.92947589471548,66.66666666666666,63.74837872892347,67.71441369314243,High Performance
C0386,38,2488,42278620,30,1,Retail,Construction,Delhi,Delhi,North,1112595.2631578948,65.47368421052632,0.16614126535877985,Low Value,49.231587216230835,60.317460317460316,53.782965845222655,53.46762487239805,Medium Performance
C0387,38,2894,43291870,30,1,Dealer,Infrastructure,Kolkata,West Bengal,East,1139259.7368421052,76.15789473684211,0.17012300925498042,Medium Value,50.411472126070514,60.317460317460316,62.55944660613921,55.81286347950119,Medium Performance
C0388,34,2182,41959050,30,1,Fleet Owner,Infrastructure,Pune,Maharashtra,West,1234089.705882353,64.17647058823529,0.1648854588974832,Low Value,48.85946205399303,53.96825396825397,47.16817985300475,50.05384318807366,Low Performance
C0389,33,2232,44362320,30,1,Retail,Mining,Surat,Gujarat,West,1344312.7272727273,67.63636363636364,0.17432953060083575,Medium Value,51.657963911649475,52.38095238095239,48.249027237354085,51.19307311758127,Low Performance
C0390,35,2582,52697070,30,1,Fleet Owner,Construction,Delhi,Delhi,North,1505630.5714285714,73.77142857142857,0.2070823950852747,Medium Value,61.363412470530534,55.55555555555556,55.814958927799395,58.51136468749182,Medium Performance
C0391,35,2274,42554570,30,1,Government,Construction,Ahmedabad,Gujarat,West,1215844.857142857,64.97142857142858,0.1672256593663363,Low Value,49.552918813438104,55.55555555555556,49.15693904020752,51.274513881427225,Low Performance
C0392,34,1945,37128430,30,1,Fleet Owner,Logistics,Kolkata,West Bengal,East,1092012.6470588236,57.205882352941174,0.1459026889000843,Low Value,43.23441824134093,53.96825396825397,42.04496325118893,46.21667796138444,Low Performance
C0393,42,2367,45246830,30,1,Retail,Rental,Kolkata,West Bengal,East,1077305.4761904762,56.357142857142854,0.17780536804828542,Medium Value,52.687936772840985,66.66666666666666,51.16731517509727,56.57743142143994,Medium Performance
C0394,46,3405,66611310,30,1,Government,Construction,Hyderabad,Telangana,South,1448071.956521739,74.02173913043478,0.26176084580352776,High Value,77.565930909107,73.01587301587301,73.60570687418937,75.40886873415327,High Performance
C0395,44,2938,50643860,30,1,Corporate,Manufacturing,Kolkata,West Bengal,East,1150996.8181818181,66.77272727272727,0.19901394565510644,Medium Value,58.972540034575026,69.84126984126983,63.51059230436662,63.14076943054178,Medium Performance
C0396,40,2897,52935440,30,1,Government,Manufacturing,Ahmedabad,Gujarat,West,1323386.0,72.425,0.20801911188027822,Medium Value,61.640983816159434,63.49206349206349,62.62429744920017,62.39297044553879,Medium Performance
C0397,41,2720,47355040,30,1,Fleet Owner,Mining,Ahmedabad,Gujarat,West,1155000.975609756,66.34146341463415,0.18608994964158324,Medium Value,55.142854281622725,65.07936507936508,58.79809770860355,58.854856206341594,Medium Performance
C0398,43,3153,53653050,30,1,Government,Rental,Hyderabad,Telangana,South,1247745.3488372094,73.32558139534883,0.210839086454522,Medium Value,62.47660899272005,68.25396825396825,68.15823605706875,65.34614218396425,Medium Performance
C0399,42,2656,49461920,30,1,Fleet Owner,Rental,Chennai,Tamil Nadu,South,1177664.761904762,63.23809523809524,0.19436930476620903,Medium Value,57.59622306409794,66.66666666666666,57.4146130566364,60.281034143376246,Medium Performance
C0400,38,2330,42250310,30,1,Government,Infrastructure,Delhi,Delhi,North,1111850.2631578948,61.31578947368421,0.16603001623990352,Low Value,49.19862147056337,60.317460317460316,50.36748811067877,52.76804645265553,Low Performance
C0401,38,2505,48565440,30,1,Government,Logistics,Guwahati,Assam,North East,1278037.894736842,65.92105263157895,0.19084642910071098,Medium Value,56.5523116661477,60.317460317460316,54.150453955901426,57.20148471949223,Medium Performance
C0402,39,2501,40181870,30,1,Fleet Owner,Rental,Hyderabad,Telangana,South,1030304.358974359,64.12820512820512,0.15790171784892684,Low Value,46.79001437171434,61.904761904761905,54.06398616515348,52.77923299031643,Medium Performance
C0403,49,3658,66810710,30,1,Government,Construction,Kolkata,West Bengal,East,1363483.8775510204,74.65306122448979,0.2625444231367648,High Value,77.79812340949884,77.77777777777779,79.07479463899698,78.04735396588215,High Performance
C0404,35,2374,44973650,30,1,Government,Mining,Ahmedabad,Gujarat,West,1284961.4285714286,67.82857142857142,0.17673185924239931,Medium Value,52.36983071839242,55.55555555555556,51.31863380890618,53.11530878764412,Medium Performance
C0405,37,2259,44240650,30,1,Corporate,Infrastructure,Pune,Maharashtra,West,1195693.2432432433,61.054054054054056,0.17385140695923623,Medium Value,51.51628456599915,58.730158730158735,48.83268482490272,53.14372686702774,Medium Performance
C0406,37,2628,55494220,30,1,Dealer,Logistics,Pune,Maharashtra,West,1499843.7837837837,71.02702702702703,0.21807428745069038,Medium Value,64.62057020609238,58.730158730158735,56.809338521400775,61.29120042637397,Medium Performance
C0407,43,2773,51590180,30,1,Dealer,Logistics,Hyderabad,Telangana,South,1199771.6279069767,64.48837209302326,0.20273267635715683,Medium Value,60.07448791306452,68.25396825396825,59.943795936013835,62.5021936199255,Medium Performance
C0408,39,2900,54619740,30,1,Government,Infrastructure,Hyderabad,Telangana,South,1400506.1538461538,74.35897435897436,0.21463786465044415,Medium Value,63.602276837272655,61.904761904761905,62.68914829226113,62.91039664851712,Medium Performance
C0409,45,2971,47755320,30,1,Government,Logistics,Pune,Maharashtra,West,1061229.3333333333,66.02222222222223,0.18766292022808329,Medium Value,55.60896267709335,71.42857142857143,64.22395157803719,62.07784308272554,Medium Performance
C0410,42,2714,49311570,30,1,Corporate,Mining,Hyderabad,Telangana,South,1174085.0,64.61904761904762,0.19377847802572665,Medium Value,57.42114712410841,66.66666666666666,58.66839602248163,60.44425276655053,Medium Performance
C0411,46,3012,61125740,30,1,Corporate,Mining,Hyderabad,Telangana,South,1328820.4347826086,65.47826086956522,0.24020433471082508,High Value,71.17822672468141,73.01587301587301,65.11024643320363,70.51592455374333,High Performance
C0412,37,2070,38694470,30,1,Corporate,Infrastructure,Kolkata,West Bengal,East,1045796.4864864865,55.945945945945944,0.15205671822276476,Low Value,45.05800271131905,58.730158730158735,44.74708171206226,49.0974653171196,Low Performance
C0413,46,3109,54533070,30,1,Fleet Owner,Manufacturing,Chennai,Tamil Nadu,South,1185501.5217391304,67.58695652173913,0.2142972796581089,Medium Value,63.5013534470572,73.01587301587301,67.20709035884134,67.09685670005877,High Performance
C0414,44,2672,54269830,30,1,Dealer,Construction,Chennai,Tamil Nadu,South,1233405.2272727273,60.72727272727273,0.21326283182861389,Medium Value,63.19482208395214,69.84126984126983,57.76048421962818,64.10188883828266,Medium Performance
C0415,36,3025,57595000,30,1,Government,Infrastructure,Guwahati,Assam,North East,1599861.111111111,84.02777777777777,0.22632967155358724,Medium Value,67.06683580776324,57.14285714285714,65.39126675313446,63.75452839736566,Medium Performance
C0416,43,2911,42362580,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,985176.2790697674,67.69767441860465,0.16647120092998638,Low Value,49.32935493103976,68.25396825396825,62.92693471681798,57.72625488507395,Medium Performance
C0417,36,2290,44665420,30,1,Fleet Owner,Mining,Kolkata,West Bengal,East,1240706.111111111,63.611111111111114,0.17552061530346433,Medium Value,52.0109104857155,57.14285714285714,49.50281020319931,53.04887442635475,Medium Performance
C0418,32,2243,39210750,30,1,Government,Mining,Pune,Maharashtra,West,1225335.9375,70.09375,0.1540855311896835,Low Value,45.659187987659564,50.79365079365079,48.486813661910936,47.765051964307204,Low Performance
C0419,34,2293,49492260,30,1,Fleet Owner,Logistics,Mumbai,Maharashtra,West,1455654.705882353,67.44117647058823,0.19448853112674266,Medium Value,57.63155265518063,53.96825396825397,49.56766104626027,54.91978472731856,Medium Performance
C0420,54,4133,82700390,30,1,Retail,Rental,Chennai,Tamil Nadu,South,1531488.7037037036,76.53703703703704,0.3249857124065209,High Value,96.30095455105452,85.71428571428571,89.34284479031561,91.7333319478761,High Performance
C0421,45,3405,69154590,30,1,Retail,Construction,Chennai,Tamil Nadu,South,1536768.6666666667,75.66666666666667,0.2717551114006943,High Value,80.52746823306165,71.42857142857143,73.60570687418937,76.41344691994013,High Performance
C0422,44,3019,61810690,30,1,Government,Construction,Hyderabad,Telangana,South,1404788.4090909092,68.61363636363636,0.24289596607692684,High Value,71.97582077254194,69.84126984126983,65.26156506701254,69.99260435205443,High Performance
C0423,35,2455,43818650,30,1,Dealer,Infrastructure,Visakhapatnam,Andhra Pradesh,South,1251961.4285714286,70.14285714285714,0.17219308381667847,Medium Value,51.0248841890415,55.55555555555556,53.0696065715521,52.79303007549784,Medium Performance
C0424,38,3059,50065860,30,1,Retail,Construction,Ahmedabad,Gujarat,West,1317522.6315789474,80.5,0.19674259310439937,Medium Value,58.29948454196477,60.317460317460316,66.126242974492,60.470228961118885,Medium Performance
C0425,44,2773,57482400,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,1306418.1818181819,63.02272727272727,0.22588719007052566,Medium Value,66.9357180768499,69.84126984126983,59.943795936013835,66.40899917800866,Medium Performance
C0426,40,2623,47615070,30,1,Dealer,Infrastructure,Guwahati,Assam,North East,1190376.75,65.575,0.1871117832121029,Medium Value,55.44564774138646,63.49206349206349,56.70125378296584,58.11069367490544,Medium Performance
C0427,46,2646,47425980,30,1,Corporate,Mining,Vadodara,Gujarat,West,1030999.5652173914,57.52173913043478,0.18636872083526346,Medium Value,55.22546078100987,73.01587301587301,57.19844357976653,60.95718101122014,Medium Performance
C0428,45,3061,56913820,30,1,Retail,Construction,Delhi,Delhi,North,1264751.5555555555,68.02222222222223,0.22365285506484914,Medium Value,66.27363175853098,71.42857142857143,66.16947686986597,67.79928268181011,High Performance
C0429,44,2856,56178520,30,1,Fleet Owner,Logistics,Ahmedabad,Gujarat,West,1276784.5454545454,64.9090909090909,0.22076336452759152,Medium Value,65.4174073576377,69.84126984126983,61.73800259403372,66.00868515000654,Medium Performance
C0430,29,2199,37535780,30,1,Retail,Manufacturing,Nagpur,Maharashtra,West,1294337.2413793104,75.82758620689656,0.14750344229373574,Low Value,43.70875933980942,46.03174603174603,47.53566796368352,45.17103707216523,Low Performance
C0431,31,2010,39337010,30,1,Government,Logistics,Nagpur,Maharashtra,West,1268935.8064516129,64.83870967741936,0.1545816920427151,Low Value,45.80621218575121,49.2063492063492,43.45006485084306,46.35502382494897,Low Performance
C0432,41,2547,43308880,30,1,Fleet Owner,Mining,Hyderabad,Telangana,South,1056314.1463414633,62.1219512195122,0.17018985303852285,Medium Value,50.43127952041186,65.07936507936508,55.05836575875487,55.751122435766426,Medium Performance
C0433,38,3012,51222820,30,1,Dealer,Infrastructure,Chandigarh,Punjab,North,1347968.9473684211,79.26315789473684,0.20128907069447902,Medium Value,59.64671340482005,60.317460317460316,65.11024643320363,60.94064408428885,Medium Performance
C0434,35,2174,42930130,30,1,Corporate,Mining,Indore,Madhya Pradesh,Central,1226575.142857143,62.114285714285714,0.1687014883696988,Medium Value,49.990241859813025,55.55555555555556,46.99524427150886,51.06083645087495,Low Performance
C0435,57,3742,66153460,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,1160587.0175438595,65.64912280701755,0.25996164378736647,High Value,77.03278478922535,90.47619047619048,80.89061824470384,81.83737318641059,High Performance
C0436,38,2905,49724270,30,1,Fleet Owner,Logistics,Kolkata,West Bengal,East,1308533.4210526317,76.44736842105263,0.19540025518433704,Medium Value,57.90171806147908,60.317460317460316,62.79723303069606,59.60554373211685,Medium Performance
C0437,32,2097,38523930,30,1,Dealer,Mining,Nagpur,Maharashtra,West,1203872.8125,65.53125,0.15138655133003537,Low Value,44.85941640732294,50.79365079365079,45.3307392996109,46.733951301678886,Low Performance
C0438,45,3016,52796800,30,1,Corporate,Rental,Kolkata,West Bengal,East,1173262.2222222222,67.02222222222223,0.20747430164216402,Medium Value,61.47954365440253,71.42857142857143,65.19671422395157,65.20768610056301,Medium Performance
C0439,43,2755,49820310,30,1,Dealer,Construction,Visakhapatnam,Andhra Pradesh,South,1158611.8604651163,64.06976744186046,0.1957776612379182,Medium Value,58.01355240319238,68.25396825396825,59.55469087764808,61.39390485331628,Medium Performance
C0440,47,3555,67904760,30,1,Retail,Manufacturing,Hyderabad,Telangana,South,1444782.1276595744,75.63829787234043,0.26684368482898113,High Value,79.07209635359959,74.60317460317461,76.84824902723736,77.28665036319964,High Performance
C0441,35,2635,41532900,30,1,Dealer,Construction,Lucknow,Uttar Pradesh,North,1186654.2857142857,75.28571428571429,0.1632108276007984,Low Value,48.363229185176664,55.55555555555556,56.96065715520968,52.24041269029694,Low Performance
C0442,36,2373,47299810,30,1,Dealer,Logistics,Kolkata,West Bengal,East,1313883.611111111,65.91666666666667,0.18587291365304423,Medium Value,55.07854138394649,57.14285714285714,51.29701686121919,54.94153120707422,Medium Performance
C0443,43,2920,52360250,30,1,Dealer,Infrastructure,Kolkata,West Bengal,East,1217680.2325581396,67.90697674418605,0.20575880171826924,Medium Value,60.971200444542674,68.25396825396825,63.12148724600086,63.58608814766198,Medium Performance
C0444,35,2853,46629480,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,1332270.857142857,81.51428571428572,0.183238734145578,Medium Value,54.29797168089904,55.55555555555556,61.673151750972764,56.150282857310735,Medium Performance
C0445,30,2285,48822870,30,1,Government,Mining,Kolkata,West Bengal,East,1627429.0,76.16666666666667,0.19185804551442814,Medium Value,56.85207754065057,47.61904761904761,49.39472546476438,52.590698148992445,Low Performance
C0446,36,2401,43391360,30,1,Retail,Logistics,Visakhapatnam,Andhra Pradesh,South,1205315.5555555555,66.69444444444444,0.17051397268970336,Medium Value,50.527323840533825,57.14285714285714,51.90229139645483,52.786977342415014,Medium Performance
C0447,39,3115,58830780,30,1,Fleet Owner,Rental,Kolkata,West Bengal,East,1508481.5384615385,79.87179487179488,0.23118588618181005,High Value,68.50584708225786,61.904761904761905,67.33679204496326,66.29171052155016,Medium Performance
C0448,37,2535,53741830,30,1,Fleet Owner,Logistics,Kolkata,West Bengal,East,1452481.8918918918,68.51351351351352,0.21118796306257007,Medium Value,62.57998938482029,58.730158730158735,54.79896238651103,59.868834788759976,Medium Performance
C0449,37,2543,49669150,30,1,Fleet Owner,Logistics,Surat,Gujarat,West,1342409.4594594594,68.72972972972973,0.19518365146012429,Medium Value,57.83753325394849,58.730158730158735,54.97189796800692,57.532193839623254,Medium Performance
C0450,43,2678,48802430,30,1,Fleet Owner,Construction,Kolkata,West Bengal,East,1134940.2325581396,62.27906976744186,0.19177772294325782,Medium Value,56.82827606267661,68.25396825396825,57.890185905750116,60.4683656886788,Medium Performance
C0451,42,2397,41063830,30,1,Government,Manufacturing,Ranchi,Jharkhand,East,977710.2380952381,57.07142857142857,0.16136753462335868,Low Value,47.81701787043845,66.66666666666666,51.81582360570688,54.27167365636059,Medium Performance
C0452,42,2639,39890320,30,1,Fleet Owner,Mining,Hyderabad,Telangana,South,949769.5238095238,62.833333333333336,0.1567560209005555,Low Value,46.45051726294182,66.66666666666666,57.04712494595763,54.634683620662436,Medium Performance
C0453,36,2909,51744150,30,1,Dealer,Mining,Ranchi,Jharkhand,East,1437337.5,80.80555555555556,0.2033377285236488,Medium Value,60.253779183301894,57.14285714285714,62.88370082144401,59.84648689879689,Medium Performance
C0454,37,2154,36757440,30,1,Government,Mining,Pune,Maharashtra,West,993444.3243243244,58.21621621621622,0.14444481851464,Low Value,42.80241675828994,58.730158730158735,46.56290531776913,48.33283706174642,Low Performance
C0455,40,2848,57607900,30,1,Retail,Logistics,Indore,Madhya Pradesh,Central,1440197.5,71.2,0.22638036437003037,Medium Value,67.08185728848066,63.49206349206349,61.56506701253783,64.90156109436694,Medium Performance
C0456,29,1677,26909060,30,1,Corporate,Mining,Delhi,Delhi,North,927898.6206896552,57.827586206896555,0.10574387901060461,Low Value,31.334412861554817,46.03174603174603,36.25162127107652,36.72705449451652,Low Performance
C0457,35,2723,48077820,30,1,Retail,Manufacturing,Kolkata,West Bengal,East,1373652.0,77.8,0.18893024063916117,Medium Value,55.98449969502901,55.55555555555556,58.86294855166451,56.431506224514074,Medium Performance
C0458,43,2970,48276200,30,1,Dealer,Manufacturing,Ahmedabad,Gujarat,West,1122702.3255813953,69.06976744186046,0.18970980970319107,Medium Value,56.21550445043388,68.25396825396825,64.2023346303502,61.42440962747746,Medium Performance
C0459,45,3116,62289100,30,1,Retail,Logistics,Ranchi,Jharkhand,East,1384202.2222222222,69.24444444444444,0.24477596222534168,High Value,72.53290810510192,71.42857142857143,67.35840899265024,71.16670727965243,High Performance
C0460,36,2905,56715420,30,1,Dealer,Logistics,Coimbatore,Tamil Nadu,South,1575428.3333333333,80.69444444444444,0.22287320740730537,Medium Value,66.0426037140087,57.14285714285714,62.79723303069606,62.72360560600071,Medium Performance
C0461,42,3079,55770880,30,1,Corporate,Infrastructure,Delhi,Delhi,North,1327878.0952380951,73.30952380952381,0.219161471527989,Medium Value,64.94272856696705,66.66666666666666,66.55858192823173,65.78308066912987,Medium Performance
C0462,52,3826,72302020,30,1,Retail,Logistics,Chennai,Tamil Nadu,South,1390423.4615384615,73.57692307692308,0.28412349056794683,High Value,84.19251157061575,82.53968253968253,82.70644185041071,83.39944891729478,High Performance
C0463,36,2670,45761800,30,1,Dealer,Mining,Nagpur,Maharashtra,West,1271161.111111111,74.16666666666667,0.179829033140046,Medium Value,53.28759661199236,57.14285714285714,57.71725032425421,55.33010551370417,Medium Performance
C0464,39,2845,52911390,30,1,Corporate,Infrastructure,Lucknow,Uttar Pradesh,North,1356702.3076923077,72.94871794871794,0.20792460317985523,Medium Value,61.61297865249633,61.904761904761905,61.50021616947687,61.67796113157211,Medium Performance
C0465,39,2713,42438980,30,1,Fleet Owner,Mining,Chennai,Tamil Nadu,South,1088178.9743589743,69.56410256410257,0.1667714281529518,Low Value,49.418319359474744,61.904761904761905,58.646779074794644,55.009944066124866,Medium Performance
C0466,52,3880,78342990,30,1,Retail,Manufacturing,Bengaluru,Karnataka,South,1506595.9615384615,74.61538461538461,0.30786254354068876,High Value,91.22695454499934,82.53968253968253,83.873757025508,87.15013343950602,High Performance
C0467,55,2898,53206760,30,1,Retail,Construction,Delhi,Delhi,North,967395.6363636364,52.69090909090909,0.20908531148937484,Medium Value,61.95692398269059,87.3015873015873,62.64591439688716,69.69812106119892,High Performance
C0468,56,3955,70116180,30,1,Fleet Owner,Rental,Hyderabad,Telangana,South,1252074.642857143,70.625,0.2755338482505808,High Value,81.64719735267944,88.88888888888889,85.495028102032,84.58927096341279,High Performance
C0469,44,3044,55971040,30,1,Government,Manufacturing,Chandigarh,Punjab,North,1272069.0909090908,69.18181818181819,0.2199480354147529,Medium Value,65.17580605381976,69.84126984126983,65.8019887591872,66.70068173112827,Medium Performance
C0470,44,2622,42659850,30,1,Government,Mining,Chennai,Tamil Nadu,South,969542.0454545454,59.59090909090909,0.16763937562332318,Low Value,49.675512727386206,69.84126984126983,56.679636835278856,57.126064683129826,Medium Performance
C0471,42,3064,58365420,30,1,Fleet Owner,Logistics,Ahmedabad,Gujarat,West,1389652.857142857,72.95238095238095,0.22935717230119232,High Value,67.96395589879575,66.66666666666666,66.23432771292693,67.22884349198326,High Performance
C0472,37,2818,45819430,30,1,Dealer,Manufacturing,Coimbatore,Tamil Nadu,South,1238362.972972973,76.16216216216216,0.18005550035024886,Medium Value,53.35470420375555,58.730158730158735,60.91655858192823,56.47971143731104,Medium Performance
C0473,31,2056,40406800,30,1,Government,Rental,Chennai,Tamil Nadu,South,1303445.1612903227,66.3225806451613,0.1587856198026129,Low Value,47.05193543045625,49.2063492063492,44.44444444444444,47.176761366021765,Low Performance
C0474,35,2257,42219110,30,1,Government,Logistics,Pune,Maharashtra,West,1206260.2857142857,64.48571428571428,0.16590741035827367,Low Value,49.16229044743285,55.55555555555556,48.78945092952875,51.00570207628884,Low Performance
C0475,58,4343,76825820,30,1,Fleet Owner,Construction,Kolkata,West Bengal,East,1324583.103448276,74.87931034482759,0.3019005574691382,High Value,89.46027703336702,92.06349206349206,93.8824038045828,91.12566689664769,High Performance
C0476,38,2530,65951870,30,1,Fleet Owner,Infrastructure,Delhi,Delhi,North,1735575.5263157894,66.57894736842105,0.25916946046436123,High Value,76.79804213047913,60.317460317460316,54.690877648076096,67.43243469009288,High Performance
C0477,37,2745,45390380,30,1,Government,Construction,Ahmedabad,Gujarat,West,1226767.027027027,74.1891891891892,0.17836947299405356,Medium Value,52.855094412917445,58.730158730158735,59.33852140077821,55.91429910566199,Medium Performance
C0478,47,3323,61995630,30,1,Retail,Rental,Delhi,Delhi,North,1319055.9574468085,70.70212765957447,0.24362272029963922,High Value,72.19117524105984,74.60317460317461,71.83311716385646,72.8431634342536,High Performance
C0479,29,1874,31298140,30,1,Retail,Construction,Mumbai,Maharashtra,West,1079246.2068965517,64.62068965517241,0.12299154000239935,Low Value,36.445302829557896,46.03174603174603,40.51015996541288,40.13420721738533,Low Performance
C0480,37,2491,45569160,30,1,Government,Infrastructure,Mumbai,Maharashtra,West,1231598.9189189188,67.32432432432432,0.17907202041449546,Medium Value,53.0632758332788,58.730158730158735,53.847816688283615,54.92024887334374,Medium Performance
C0481,40,2894,47983990,30,1,Corporate,Logistics,Chennai,Tamil Nadu,South,1199599.75,72.35,0.18856151916886216,Medium Value,55.87523880078745,63.49206349206349,62.55944660613921,59.497127769240606,Medium Performance
C0482,36,2843,64020490,30,1,Fleet Owner,Logistics,Kolkata,West Bengal,East,1778346.9444444445,78.97222222222223,0.2515797634239034,High Value,74.5490353531131,57.14285714285714,61.4569822741029,66.70877127423428,Medium Performance
C0483,53,3846,85183900,30,1,Corporate,Rental,Delhi,Delhi,North,1607243.3962264152,72.56603773584905,0.334745101287501,High Value,99.1928923476851,84.12698412698413,83.13878080415046,91.46229757276788,High Performance
C0484,31,2368,41941080,30,1,Fleet Owner,Mining,Ahmedabad,Gujarat,West,1352938.064516129,76.38709677419355,0.16481484262527524,Low Value,48.83853678201689,49.2063492063492,51.18893212278426,49.418959577470055,Low Performance
C0485,34,2620,52472400,30,1,Fleet Owner,Rental,Pune,Maharashtra,West,1543305.8823529412,77.05882352941177,0.2061995148472689,Medium Value,61.10179417031472,53.96825396825397,56.63640293990488,58.06865386361453,Medium Performance
C0486,42,3174,53820770,30,1,Government,Manufacturing,Pune,Maharashtra,West,1281446.9047619049,75.57142857142857,0.21149817166179638,Medium Value,62.671911531163985,66.66666666666666,68.61219195849546,65.05839415728107,Medium Performance
C0487,31,1910,36312870,30,1,Dealer,Mining,Visakhapatnam,Andhra Pradesh,South,1171382.9032258065,61.61290322580645,0.14269780259168527,Low Value,42.28473461235613,49.2063492063492,41.2883700821444,44.161946084511705,Low Performance
C0488,40,3168,58528170,30,1,Government,Construction,Chennai,Tamil Nadu,South,1463204.25,79.2,0.22999672702027119,High Value,68.15347109156792,63.49206349206349,68.48249027237354,66.82085264787771,Medium Performance
C0489,51,3366,61811660,30,1,Fleet Owner,Rental,Chennai,Tamil Nadu,South,1211993.3333333333,66.0,0.2428997778623493,High Value,71.97695029473542,80.95238095238095,72.76264591439688,74.82671861596137,High Performance
C0490,50,4114,73710890,30,1,Government,Logistics,Pune,Maharashtra,West,1474217.8,82.28,0.28965989276191684,High Value,85.83307851157387,79.36507936507937,88.93212278426286,84.51248762216332,High Performance
C0491,32,2861,61370730,30,1,Dealer,Infrastructure,Chennai,Tamil Nadu,South,1917835.3125,89.40625,0.24116706595891804,High Value,71.46350676816685,50.79365079365079,61.846087332468656,63.33906608867239,Medium Performance
C0492,37,2768,51225690,30,1,Dealer,Rental,Ranchi,Jharkhand,East,1384478.1081081082,74.8108108108108,0.20130034886371873,Medium Value,59.650055393165715,58.730158730158735,59.8357111975789,59.41121755514626,Medium Performance
C0493,45,3145,52616240,30,1,Retail,Construction,Chennai,Tamil Nadu,South,1169249.7777777778,69.88888888888889,0.20676475939898808,Medium Value,61.26928950259336,71.42857142857143,67.98530047557286,65.66027627498268,Medium Performance
C0494,32,2140,37868420,30,1,Corporate,Construction,Ranchi,Jharkhand,East,1183388.125,66.875,0.14881060961634335,Low Value,44.09610394026248,50.79365079365079,46.26026805015132,46.53820081825675,Low Performance
C0495,52,3819,82914040,30,1,Fleet Owner,Infrastructure,Jaipur,Rajasthan,North,1594500.7692307692,73.4423076923077,0.32582528761838697,High Value,96.5497405475877,82.53968253968253,82.55512321660181,89.54779967901898,High Performance
C0496,41,2547,49977230,30,1,Government,Infrastructure,Bhubaneswar,Odisha,East,1218956.8292682928,62.1219512195122,0.19639430594770532,Medium Value,58.19627881824497,65.07936507936508,55.05836575875487,59.63362208468298,Medium Performance
C0497,33,2411,42503770,30,1,Government,Logistics,Chennai,Tamil Nadu,South,1287993.0303030303,73.06060606060606,0.16702603184111842,Low Value,49.49376445526405,52.38095238095239,52.11846087332469,50.88486011658267,Low Performance
C0498,30,2160,52056060,30,1,Fleet Owner,Construction,Kolkata,West Bengal,East,1735202.0,72.0,0.20456343366913504,Medium Value,60.616984613578815,47.61904761904761,46.69260700389105,53.9327279932819,Medium Performance
C0499,44,2851,57171990,30,1,Corporate,Construction,Bhubaneswar,Odisha,East,1299363.4090909092,64.79545454545455,0.2246673794385793,Medium Value,66.57425933037733,69.84126984126983,61.62991785559879,66.56549418868937,Medium Performance
C0500,29,2099,36693490,30,1,Corporate,Infrastructure,Kolkata,West Bengal,East,1265292.7586206896,72.37931034482759,0.1441935157540557,Low Value,42.727949805431074,46.03174603174603,45.37397319498487,44.24829335123632,Low Performance
